iter	Logloss
1500	0.003680165065
1501	0.00367579192
1502	0.003672483206
1503	0.003668297765
1504	0.003668352852
1505	0.003663766646
1506	0.003660437239
1507	0.003655849284
1508	0.003652486358
1509	0.003649723559
1510	0.003645242281
1511	0.003638851613
1512	0.003633901076
1513	0.003626705673
1514	0.003622410641
1515	0.003618146505
1516	0.003614952045
1517	0.003608491135
1518	0.00360721714
1519	0.003601668516
1520	0.003601696497
1521	0.003597800481
1522	0.003596110565
1523	0.003591933868
1524	0.003587347371
1525	0.003583284345
1526	0.003579379585
1527	0.003573071986
1528	0.003569418469
1529	0.003568005154
1530	0.003564261283
1531	0.003564261283
1532	0.003560051067
1533	0.003557227352
1534	0.003553128767
1535	0.003549446687
1536	0.003544290958
1537	0.003543715314
1538	0.003543676549
1539	0.003538457572
1540	0.003537173959
1541	0.003537158803
1542	0.003535440615
1543	0.003535006915
1544	0.003533281441
1545	0.003528505491
1546	0.003525367576
1547	0.003525317152
1548	0.003519559839
1549	0.00351762655
1550	0.003514032201
1551	0.003510479239
1552	0.003504522855
1553	0.003503134315
1554	0.003499115592
1555	0.003499142407
1556	0.003495568168
1557	0.003492067379
1558	0.003492088947
1559	0.003488618179
1560	0.003484780748
1561	0.003481679266
1562	0.003480322787
1563	0.003477375198
1564	0.003477355962
1565	0.003473841765
1566	0.003471153581
1567	0.003471115108
1568	0.003471081881
1569	0.003470863282
1570	0.003466547847
1571	0.003462664364
1572	0.003458888432
1573	0.003455128238
1574	0.003451932613
1575	0.003448524219
1576	0.003447155789
1577	0.00344593659
1578	0.003442351567
1579	0.003441006164
1580	0.003440062982
1581	0.003435011306
1582	0.003430740175
1583	0.003430715109
1584	0.003426907989
1585	0.003423444799
1586	0.003419746688
1587	0.003419761844
1588	0.003414835499
1589	0.003411570213
1590	0.003407705092
1591	0.003407743566
1592	0.003406024504
1593	0.003402609114
1594	0.003398859705
1595	0.0033977568
1596	0.003397729111
1597	0.003393836593
1598	0.003389175189
1599	0.003385437147
1600	0.003382296609
1601	0.003378017024
1602	0.0033733256
1603	0.003373316273
1604	0.003370586409
1605	0.003367058514
1606	0.003362880068
1607	0.003358794308
1608	0.00335464122
1609	0.003352122668
1610	0.003348453121
1611	0.003344820881
1612	0.003344827001
1613	0.003344777744
1614	0.003344798729
1615	0.003344798729
1616	0.00334485848
1617	0.003341337871
1618	0.003336931499
1619	0.00333381457
1620	0.003330238291
1621	0.003330228381
1622	0.003327320724
1623	0.003324182809
1624	0.003321099689
1625	0.003316999939
1626	0.003317030543
1627	0.003317011306
1628	0.003317009266
1629	0.003314084704
1630	0.003309568741
1631	0.003306878517
1632	0.003302405691
1633	0.003300961772
1634	0.003295483391
1635	0.003290965971
1636	0.003286822792
1637	0.003282956506
1638	0.00328294747
1639	0.003282950385
1640	0.003279810721
1641	0.003276289821
1642	0.003276275831
1643	0.003276299439
1644	0.003276287781
1645	0.003275207902
1646	0.003272687019
1647	0.003269871756
1648	0.003265643178
1649	0.003261754157
1650	0.003260508435
1651	0.003259584781
1652	0.003259221616
1653	0.003256308712
1654	0.003256330572
1655	0.00325633028
1656	0.003256339899
1657	0.003254820199
1658	0.003253397557
1659	0.003249577613
1660	0.003245299486
1661	0.003245259555
1662	0.003244667298
1663	0.003241796657
1664	0.003239043476
1665	0.003234938479
1666	0.003234003459
1667	0.003231264851
1668	0.003226846821
1669	0.003223493805
1670	0.003221134102
1671	0.003218631581
1672	0.003215206864
1673	0.003211765826
1674	0.003206378965
1675	0.003203793668
1676	0.003200097306
1677	0.003200111587
1678	0.003196041858
1679	0.003196084412
1680	0.003192712159
1681	0.003190483616
1682	0.003188530507
1683	0.003184967927
1684	0.003184198459
1685	0.003183152099
1686	0.00318316638
1687	0.003183035804
1688	0.00318303901
1689	0.003180082095
1690	0.003180018264
1691	0.003179982997
1692	0.003179981539
1693	0.003176655921
1694	0.003176600543
1695	0.003172961016
1696	0.003172960141
1697	0.003172928955
1698	0.003172862209
1699	0.003172859294
1700	0.003169617035
1701	0.003169614412
1702	0.003169620533
1703	0.003169618201
1704	0.003166114206
1705	0.003163166909
1706	0.003160388079
1707	0.003160368259
1708	0.003156229453
1709	0.003155643025
1710	0.003155239054
1711	0.003155208159
1712	0.00315521836
1713	0.003151942582
1714	0.003148841392
1715	0.003145812485
1716	0.003144591828
1717	0.003143607259
1718	0.003139652949
1719	0.003138285977
1720	0.003136518823
1721	0.003133105765
1722	0.003130479663
1723	0.003126477263
1724	0.003123896046
1725	0.003123925776
1726	0.003123932771
1727	0.003120992761
1728	0.003120983142
1729	0.003117193511
1730	0.003112249678
1731	0.003112272995
1732	0.003109871321
1733	0.003109777469
1734	0.003106873892
1735	0.003104656133
1736	0.003103667775
1737	0.003100147457
1738	0.003100121808
1739	0.003096941922
1740	0.003094890298
1741	0.003094054085
1742	0.003089950545
1743	0.003089952003
1744	0.003087457643
1745	0.003086948162
1746	0.003086947287
1747	0.003082133739
1748	0.003078291352
1749	0.003076531193
1750	0.003075511648
1751	0.003071609511
1752	0.003068740327
1753	0.003065062036
1754	0.003065069614
1755	0.003064722187
1756	0.003064707614
1757	0.003063796493
1758	0.003060463588
1759	0.003057389796
1760	0.003057392127
1761	0.003053707715
1762	0.003050596323
1763	0.003050373061
1764	0.003047100781
1765	0.003046168092
1766	0.003046123789
1767	0.00304609814
1768	0.003045305646
1769	0.003045303314
1770	0.003042463568
1771	0.003042474644
1772	0.003039672497
1773	0.003039676578
1774	0.003036049584
1775	0.003036047252
1776	0.003034752564
1777	0.003032663341
1778	0.003029068408
1779	0.003025854129
1780	0.003023461783
1781	0.003020395568
1782	0.003020385075
1783	0.003020004713
1784	0.003019690805
1785	0.003017571561
1786	0.003015596301
1787	0.003012893252
1788	0.003012913072
1789	0.003011998454
1790	0.003011985921
1791	0.0030092546
1792	0.003009250811
1793	0.003007021393
1794	0.0030037803
1795	0.003000010488
1796	0.002997722486
1797	0.002996727423
1798	0.002993915367
1799	0.002992774572
1800	0.002992765828
1801	0.002991871904
1802	0.00299136796
1803	0.002991333567
1804	0.002988657333
1805	0.002987722313
1806	0.002984469561
1807	0.002984453822
1808	0.002984062675
1809	0.00298405568
1810	0.002982747875
1811	0.002982763032
1812	0.002979511154
1813	0.002976506147
1814	0.002973934258
1815	0.002973974771
1816	0.002970822574
1817	0.002970848223
1818	0.002968144009
1819	0.002967186837
1820	0.002966942006
1821	0.002963396623
1822	0.002960348188
1823	0.002960306508
1824	0.002958314343
1825	0.002958249638
1826	0.002955284562
1827	0.002953328247
1828	0.002949814925
1829	0.00294674463
1830	0.002946739675
1831	0.002944370937
1832	0.002941096616
1833	0.002937561142
1834	0.002934663978
1835	0.002934007598
1836	0.002930403047
1837	0.002928069868
1838	0.002925073605
1839	0.002925085847
1840	0.002922708073
1841	0.002922732848
1842	0.002920198266
1843	0.002917047235
1844	0.002913941381
1845	0.002911832921
1846	0.002907867245
1847	0.00290745045
1848	0.002907436168
1849	0.002904873314
1850	0.002904782085
1851	0.002903903901
1852	0.002900203458
1853	0.002897358174
1854	0.00289475947
1855	0.002892231883
1856	0.002888901309
1857	0.002886072931
1858	0.002884097379
1859	0.002884080766
1860	0.002884092424
1861	0.002880531885
1862	0.002877755095
1863	0.002875559779
1864	0.00287557989
1865	0.002873093108
1866	0.002873098938
1867	0.002872067151
1868	0.002869961606
1869	0.00286682952
1870	0.002862851019
1871	0.002860663281
1872	0.002860701172
1873	0.002860665613
1874	0.002859994077
1875	0.002856830222
1876	0.002854142329
1877	0.002850969438
1878	0.00285096186
1879	0.002850946704
1880	0.002849092693
1881	0.002846510311
1882	0.002843758879
1883	0.0028405446
1884	0.002840519534
1885	0.002840536731
1886	0.002838355405
1887	0.002838354822
1888	0.002836341963
1889	0.002836350415
1890	0.002834404885
1891	0.002832198201
1892	0.002832190332
1893	0.002830217986
1894	0.002827115339
1895	0.002827110967
1896	0.002825332446
1897	0.002824947712
1898	0.002822937184
1899	0.002820184295
1900	0.002817632808
1901	0.002814227619
1902	0.002812612319
1903	0.002809528617
1904	0.002806615421
1905	0.002804431472
1906	0.00280276021
1907	0.002802708913
1908	0.002800761342
1909	0.002798765388
1910	0.002796022991
1911	0.002792801717
1912	0.002790228953
1913	0.002786964542
1914	0.002785056319
1915	0.00278317666
1916	0.002780654903
1917	0.002780658692
1918	0.002780379759
1919	0.002780388212
1920	0.002777834976
1921	0.002777791548
1922	0.002777800292
1923	0.002775023211
1924	0.00277193776
1925	0.002771997802
1926	0.002769557071
1927	0.00276681963
1928	0.00276361701
1929	0.002761030255
1930	0.002757029312
1931	0.002756968687
1932	0.002754726153
1933	0.002752915571
1934	0.002750034146
1935	0.002748019538
1936	0.002748019538
1937	0.002745964125
1938	0.002742828542
1939	0.002742813968
1940	0.002740866398
1941	0.002740832005
1942	0.002740191073
1943	0.002740191073
1944	0.002740164841
1945	0.002740189615
1946	0.002738323363
1947	0.002735091305
1948	0.002732182773
1949	0.002732140511
1950	0.002729740003
1951	0.002729767692
1952	0.002726712262
1953	0.002726572941
1954	0.002726352594
1955	0.002723857068
1956	0.002723600287
1957	0.002721913286
1958	0.002719152528
1959	0.002716680611
1960	0.002716671867
1961	0.0027148027
1962	0.002712325245
1963	0.002710540604
1964	0.002707765271
1965	0.002707127545
1966	0.002704827885
1967	0.002702843006
1968	0.002702725254
1969	0.002702738662
1970	0.002700493796
1971	0.002700459986
1972	0.002698439549
1973	0.002697795411
1974	0.002694688391
1975	0.002692906664
1976	0.002690704644
1977	0.002688518655
1978	0.002686498509
1979	0.002683383037
1980	0.002680777338
1981	0.002680738864
1982	0.002680719627
1983	0.002678611168
1984	0.002677166083
1985	0.002674149418
1986	0.002673279977
1987	0.002673243544
1988	0.002670878012
1989	0.002668163887
1990	0.002668096267
1991	0.002668128911
1992	0.002668089272
1993	0.002667571047
1994	0.002667554725
1995	0.002667538111
1996	0.00266535766
1997	0.002663492282
1998	0.002660708206
1999	0.002660708789
